created_on,source,industry
2017-08-09,Email,Finance
2017-08-09,Referral,Telecom
2017-08-09,Referral,Finance
2017-08-09,Email,Telecom
2017-08-09,Referral,Telecom
2017-08-09,Email,Telecom
2017-08-09,Referral,Telecom
2017-08-09,Social,Education
2017-08-09,Paid,Finance
2017-08-09,Referral,Health Care
2017-08-09,Organic,Telecom
2017-08-09,Email,Finance
2017-08-09,Referral,IT
2017-08-09,Organic,Education
2017-08-09,Direct,Telecom
2017-08-09,Paid,Retail/Entertainment
2017-08-09,Referral,Telecom
2017-08-09,Direct,Finance
2017-08-09,Referral,Finance
2017-08-09,Paid,SaaS
2017-08-09,Email,Finance
2017-08-09,Paid,Finance
2017-08-09,Email,Telecom
2017-08-09,Referral,Telecom
2017-08-09,Referral,Finance
2017-08-09,Referral,Finance
2017-08-09,Organic,Education
2017-08-09,Email,Finance
2017-08-09,Organic,Retail/Entertainment
2017-08-09,Email,Finance
2017-08-09,Paid,Telecom
2017-08-09,Paid,Finance
2017-08-09,Referral,Telecom
2017-08-09,Referral,Finance
2017-08-09,Referral,Finance
2017-08-09,Email,Telecom
2017-08-09,Email,Telecom
2017-08-09,Paid,Telecom
2017-08-09,Organic,IT
2017-08-09,Referral,IT
2017-08-09,Paid,Telecom
2017-08-09,Referral,Telecom
2017-08-09,Paid,Finance
2017-08-09,Email,Finance
2017-08-09,Email,Finance
2017-08-09,Paid,Telecom
2017-08-09,Referral,SaaS
2017-08-09,Paid,Finance
2017-08-09,Email,Finance
2017-08-09,Email,Finance
2017-08-09,Direct,Telecom
2017-08-09,Organic,Telecom
2017-08-09,Paid,IT
2017-08-09,Paid,Finance
2017-08-09,Paid,Retail/Entertainment
2017-08-09,Social,IT
2017-08-09,Referral,Finance
2017-08-09,Paid,SaaS
2017-08-09,Paid,Finance
2017-08-09,Paid,Finance
2017-08-09,Referral,Finance
2017-08-09,Paid,Finance
2017-08-09,Email,Health Care
2017-08-09,Direct,IT
2017-08-09,Referral,Telecom
2017-08-09,Paid,Finance
2017-08-09,Paid,Telecom
2017-08-09,Email,Health Care
2017-08-09,Referral,IT
2017-08-09,Paid,Finance
2017-08-09,Paid,Finance
2017-08-09,Paid,Finance
2017-08-09,Paid,Finance
2017-08-09,Organic,Education
2017-08-09,Direct,Telecom
2017-08-09,Email,Telecom
2017-08-09,Social,Telecom
2017-08-09,Email,Telecom
2017-08-09,Referral,Finance
2017-08-09,Email,Finance
2017-08-09,Email,Telecom
2017-08-09,Direct,Finance
2017-08-09,Email,Finance
2017-08-09,Email,Finance
2017-08-09,Referral,Finance
2017-08-09,Social,Health Care
2017-08-09,Social,Education
2017-08-09,Paid,Finance
2017-08-09,Email,Telecom
2017-08-09,Referral,Finance
2017-08-09,Social,Telecom
2017-08-09,Referral,Telecom
2017-08-09,Social,Retail/Entertainment
2017-08-09,Email,Telecom
2017-08-09,Direct,IT
2017-08-09,Email,Finance
2017-08-09,Paid,IT
2017-08-09,Referral,Finance
2017-08-09,Referral,Finance
2017-08-09,Paid,Telecom
2017-08-09,Paid,Finance
2017-08-09,Email,SaaS
2017-08-09,Email,Finance
2017-08-09,Organic,IT
2017-08-09,Paid,SaaS
2017-08-09,Referral,Telecom
2017-08-09,Direct,Telecom
2017-08-09,Referral,Finance
2017-08-09,Paid,Health Care
2017-08-09,Social,Health Care
2017-08-09,Paid,Telecom
2017-08-09,Paid,Telecom
2017-08-09,Paid,Telecom
2017-08-09,Organic,IT
2017-08-09,Paid,Finance
2017-08-09,Email,Telecom
2017-08-09,Referral,Telecom
2017-08-09,Paid,Finance
2017-08-09,Paid,IT
2017-08-09,Referral,Finance
2017-08-09,Paid,Telecom
2017-08-09,Paid,Telecom
2017-08-09,Email,Finance
2017-08-09,Paid,Health Care
2017-08-09,Referral,Telecom
2017-08-09,Organic,Telecom
2017-08-09,Referral,Telecom
2017-08-09,Email,Finance
2017-08-09,Paid,Finance
2017-08-09,Paid,Telecom
2017-08-09,Email,Telecom
2017-08-09,Paid,Finance
2017-08-09,Paid,Telecom
2017-08-09,Referral,Telecom
2017-08-09,Email,Telecom
2017-08-09,Email,Telecom
2017-08-09,Organic,SaaS
2017-08-09,Paid,Retail/Entertainment
2017-08-09,Paid,Telecom
2017-08-09,Referral,Telecom
2017-08-09,Paid,Finance
2017-08-09,Paid,Finance
2017-08-09,Referral,Education
2017-08-09,Social,Health Care
2017-08-09,Email,Telecom
2017-08-09,Referral,Finance
2017-08-09,Email,Finance
2017-08-09,Referral,Telecom
2017-08-09,Email,Telecom
2017-08-09,Referral,Finance
2017-08-09,Email,Retail/Entertainment
2017-08-09,Email,Finance
2017-08-09,Email,Finance
2017-08-09,Email,Finance
2017-08-09,Direct,IT
2017-08-09,Referral,Telecom
2017-08-09,Paid,Finance
2017-08-09,Email,Telecom
2017-08-09,Referral,Finance
2017-08-09,Referral,Telecom
2017-08-09,Paid,SaaS
2017-08-09,Social,IT
2017-08-09,Direct,IT
2017-08-09,Paid,Finance
2017-08-09,Referral,Finance
2017-08-09,Paid,Telecom
2017-08-09,Paid,Finance
2017-08-09,Paid,Telecom
2017-08-09,Direct,IT
2017-08-09,Referral,Telecom
2017-08-09,Organic,Health Care
2017-08-09,Direct,Finance
2017-08-09,Paid,Telecom
2017-08-09,Email,Telecom
2017-08-09,Email,Finance
2017-08-09,Paid,Telecom
2017-08-10,Email,Finance
2017-08-10,Referral,Finance
2017-08-10,Referral,Finance
2017-08-10,Email,Retail/Entertainment
2017-08-10,Paid,Finance
2017-08-10,Paid,SaaS
2017-08-10,Paid,Telecom
2017-08-10,Referral,Finance
2017-08-10,Referral,Telecom
2017-08-10,Email,Telecom
2017-08-10,Paid,Telecom
2017-08-10,Paid,Telecom
2017-08-10,Referral,Telecom
2017-08-10,Paid,Finance
2017-08-10,Paid,Telecom
2017-08-10,Referral,Telecom
2017-08-10,Referral,Telecom
2017-08-10,Direct,Finance
2017-08-10,Paid,IT
2017-08-10,Paid,Finance
2017-08-10,Paid,Telecom
2017-08-10,Referral,Finance
2017-08-10,Paid,Health Care
2017-08-10,Referral,Finance
2017-08-10,Paid,Telecom
2017-08-10,Social,IT
2017-08-10,Paid,Finance
2017-08-10,Referral,Finance
2017-08-10,Referral,Telecom
2017-08-10,Direct,Telecom
2017-08-10,Organic,Retail/Entertainment
2017-08-10,Organic,Retail/Entertainment
2017-08-10,Email,Finance
2017-08-10,Direct,IT
2017-08-10,Social,Health Care
2017-08-10,Email,Finance
2017-08-10,Referral,Finance
2017-08-10,Paid,Retail/Entertainment
2017-08-10,Paid,Telecom
2017-08-10,Direct,Finance
2017-08-10,Social,SaaS
2017-08-10,Email,Finance
2017-08-10,Email,Telecom
2017-08-10,Social,SaaS
2017-08-10,Paid,Telecom
2017-08-10,Social,Telecom
2017-08-10,Email,Health Care
2017-08-10,Paid,Telecom
2017-08-10,Paid,Finance
2017-08-10,Paid,Finance
2017-08-10,Organic,Education
2017-08-10,Referral,SaaS
2017-08-10,Referral,Education
2017-08-10,Email,Finance
2017-08-10,Email,Telecom
2017-08-10,Social,Retail/Entertainment
2017-08-10,Referral,Finance
2017-08-10,Organic,Telecom
2017-08-10,Referral,Telecom
2017-08-10,Referral,Finance
2017-08-10,Organic,SaaS
2017-08-10,Social,Retail/Entertainment
2017-08-10,Organic,Retail/Entertainment
2017-08-10,Email,Finance
2017-08-10,Paid,Telecom
2017-08-10,Organic,Retail/Entertainment
2017-08-10,Referral,Finance
2017-08-10,Referral,Finance
2017-08-10,Referral,Retail/Entertainment
2017-08-10,Email,Finance
2017-08-10,Referral,Telecom
2017-08-10,Paid,Telecom
2017-08-10,Referral,Finance
2017-08-10,Paid,Retail/Entertainment
2017-08-10,Paid,Telecom
2017-08-10,Paid,Telecom
2017-08-10,Paid,Finance
2017-08-10,Referral,Telecom
2017-08-10,Email,Telecom
2017-08-10,Referral,Telecom
2017-08-10,Paid,Telecom
2017-08-10,Paid,Retail/Entertainment
2017-08-10,Referral,Finance
2017-08-10,Paid,Telecom
2017-08-10,Referral,Telecom
2017-08-10,Referral,Telecom
2017-08-10,Paid,Telecom
2017-08-10,Paid,Finance
2017-08-10,Paid,IT
2017-08-10,Paid,Finance
2017-08-10,Referral,Retail/Entertainment
2017-08-10,Referral,Finance
2017-08-10,Social,Telecom
2017-08-10,Paid,Finance
2017-08-10,Referral,Finance
2017-08-10,Email,Retail/Entertainment
2017-08-10,Email,Telecom
2017-08-10,Referral,Telecom
2017-08-10,Email,SaaS
2017-08-10,Paid,Telecom
2017-08-10,Referral,Telecom
2017-08-10,Paid,Telecom
2017-08-10,Referral,Finance
2017-08-10,Referral,Telecom
2017-08-10,Email,Telecom
2017-08-10,Direct,Telecom
2017-08-10,Paid,Finance
2017-08-10,Direct,SaaS
2017-08-10,Paid,Telecom
2017-08-10,Referral,Finance
2017-08-10,Paid,Telecom
2017-08-10,Paid,Finance
2017-08-10,Email,Finance
2017-08-10,Email,Finance
2017-08-10,Referral,Finance
2017-08-10,Paid,Telecom
2017-08-10,Direct,IT
2017-08-10,Paid,Telecom
2017-08-10,Paid,Telecom
2017-08-10,Paid,Finance
2017-08-10,Email,Telecom
2017-08-10,Referral,Finance
2017-08-10,Referral,Telecom
2017-08-10,Organic,SaaS
2017-08-10,Referral,Retail/Entertainment
2017-08-10,Email,Retail/Entertainment
2017-08-10,Referral,Finance
2017-08-10,Email,Telecom
2017-08-10,Paid,IT
2017-08-10,Email,IT
2017-08-10,Paid,Telecom
2017-08-10,Paid,SaaS
2017-08-11,Email,Finance
2017-08-11,Social,Health Care
2017-08-11,Referral,Telecom
2017-08-11,Paid,IT
2017-08-11,Referral,Telecom
2017-08-11,Paid,Finance
2017-08-11,Referral,Finance
2017-08-11,Paid,Finance
2017-08-11,Paid,SaaS
2017-08-11,Referral,Finance
2017-08-11,Paid,Telecom
2017-08-11,Direct,Finance
2017-08-11,Direct,IT
2017-08-11,Email,Health Care
2017-08-11,Referral,Telecom
2017-08-11,Referral,Telecom
2017-08-11,Email,Finance
2017-08-11,Email,Telecom
2017-08-11,Paid,IT
2017-08-11,Referral,Telecom
2017-08-11,Paid,Finance
2017-08-11,Referral,Telecom
2017-08-11,Social,Telecom
2017-08-11,Paid,Telecom
2017-08-11,Referral,Telecom
2017-08-11,Paid,Telecom
2017-08-11,Paid,Telecom
2017-08-11,Referral,Telecom
2017-08-11,Organic,IT
2017-08-11,Referral,Telecom
2017-08-11,Paid,Telecom
2017-08-11,Email,Telecom
2017-08-11,Referral,Finance
2017-08-11,Direct,Retail/Entertainment
2017-08-11,Organic,Telecom
2017-08-11,Paid,Telecom
2017-08-11,Referral,Telecom
2017-08-11,Email,Telecom
2017-08-11,Referral,Telecom
2017-08-11,Referral,Finance
2017-08-11,Email,Telecom
2017-08-11,Paid,Telecom
2017-08-11,Paid,Telecom
2017-08-11,Email,Finance
2017-08-11,Email,Telecom
2017-08-11,Email,Telecom
2017-08-11,Social,Finance
2017-08-11,Email,Health Care
2017-08-11,Email,Telecom
2017-08-11,Email,SaaS
2017-08-11,Referral,Finance
2017-08-11,Social,IT
2017-08-11,Email,Finance
2017-08-11,Paid,Finance
2017-08-11,Referral,Finance
2017-08-11,Email,Telecom
2017-08-11,Paid,Telecom
2017-08-11,Referral,Telecom
2017-08-11,Referral,Finance
2017-08-11,Referral,Finance
2017-08-11,Social,Telecom
2017-08-11,Referral,Telecom
2017-08-11,Email,Retail/Entertainment
2017-08-11,Referral,SaaS
2017-08-11,Email,Finance
2017-08-11,Referral,IT
2017-08-11,Direct,Telecom
2017-08-11,Referral,Telecom
2017-08-11,Referral,Finance
2017-08-11,Referral,Finance
2017-08-11,Paid,Telecom
2017-08-11,Referral,IT
2017-08-11,Referral,SaaS
2017-08-11,Referral,IT
2017-08-11,Referral,Finance
2017-08-11,Paid,Finance
2017-08-11,Direct,Telecom
2017-08-11,Email,Telecom
2017-08-11,Paid,Telecom
2017-08-11,Email,Finance
2017-08-11,Paid,Telecom
2017-08-11,Email,Health Care
2017-08-11,Referral,Finance
2017-08-11,Email,Telecom
2017-08-11,Direct,IT
2017-08-11,Organic,Telecom
2017-08-11,Paid,SaaS
2017-08-11,Paid,Telecom
2017-08-11,Paid,Finance
2017-08-11,Organic,Education
2017-08-11,Referral,Telecom
2017-08-11,Paid,Telecom
2017-08-11,Paid,Telecom
2017-08-11,Referral,Finance
2017-08-11,Paid,Telecom
2017-08-11,Email,Telecom
2017-08-11,Organic,Finance
2017-08-11,Direct,Telecom
2017-08-11,Paid,Finance
2017-08-11,Referral,Finance
2017-08-11,Referral,Telecom
2017-08-11,Referral,Finance
2017-08-11,Paid,Telecom
2017-08-11,Paid,SaaS
2017-08-11,Organic,Telecom
2017-08-11,Paid,Finance
2017-08-11,Referral,Telecom
2017-08-11,Referral,Telecom
2017-08-11,Paid,Finance
2017-08-11,Email,Telecom
2017-08-11,Paid,Telecom
2017-08-11,Email,Telecom
2017-08-11,Referral,Finance
2017-08-11,Referral,Finance
2017-08-11,Email,Finance
2017-08-11,Direct,IT
2017-08-11,Direct,Telecom
2017-08-11,Social,Telecom
2017-08-11,Paid,Finance
2017-08-11,Paid,Telecom
2017-08-11,Referral,Telecom
2017-08-11,Paid,Finance
2017-08-11,Email,Retail/Entertainment
2017-08-11,Paid,Telecom
2017-08-11,Paid,Telecom
2017-08-11,Email,Finance
2017-08-11,Email,Finance
2017-08-11,Email,Telecom
2017-08-11,Email,Finance
2017-08-12,Paid,Telecom
2017-08-12,Referral,Telecom
2017-08-12,Paid,Education
2017-08-12,Referral,Finance
2017-08-12,Paid,Telecom
2017-08-12,Email,Health Care
2017-08-12,Organic,Telecom
2017-08-12,Paid,Telecom
2017-08-12,Paid,Telecom
2017-08-12,Referral,IT
2017-08-12,Paid,Telecom
2017-08-12,Email,IT
2017-08-12,Referral,Finance
2017-08-12,Paid,Finance
2017-08-12,Paid,Finance
2017-08-12,Referral,Telecom
2017-08-12,Social,IT
2017-08-12,Referral,Telecom
2017-08-12,Paid,Finance
2017-08-12,Email,Telecom
2017-08-12,Social,Telecom
2017-08-12,Organic,Telecom
2017-08-12,Email,Finance
2017-08-12,Email,SaaS
2017-08-12,Paid,Telecom
2017-08-12,Paid,Telecom
2017-08-12,Paid,Telecom
2017-08-12,Email,Telecom
2017-08-12,Paid,Telecom
2017-08-12,Referral,Telecom
2017-08-12,Referral,Finance
2017-08-12,Referral,Finance
2017-08-12,Referral,Telecom
2017-08-12,Social,IT
2017-08-12,Social,Finance
2017-08-12,Organic,IT
2017-08-12,Paid,Telecom
2017-08-12,Direct,SaaS
2017-08-12,Social,Telecom
2017-08-12,Paid,Telecom
2017-08-12,Paid,Telecom
2017-08-12,Paid,Finance
2017-08-12,Email,Telecom
2017-08-12,Referral,Finance
2017-08-12,Paid,Telecom
2017-08-12,Email,Retail/Entertainment
2017-08-12,Organic,Retail/Entertainment
2017-08-12,Paid,Finance
2017-08-12,Email,IT
2017-08-12,Referral,Finance
2017-08-12,Paid,Finance
2017-08-12,Referral,Telecom
2017-08-12,Organic,Retail/Entertainment
2017-08-12,Email,Telecom
2017-08-12,Direct,Finance
2017-08-12,Paid,Telecom
2017-08-12,Referral,IT
2017-08-12,Paid,SaaS
2017-08-12,Paid,Telecom
2017-08-12,Referral,Telecom
2017-08-12,Referral,Telecom
2017-08-12,Email,Finance
2017-08-12,Referral,Finance
2017-08-12,Paid,Finance
2017-08-12,Referral,Telecom
2017-08-12,Social,IT
2017-08-12,Paid,Finance
2017-08-12,Direct,SaaS
2017-08-12,Email,Finance
2017-08-12,Referral,IT
2017-08-12,Referral,Telecom
2017-08-12,Referral,Telecom
2017-08-12,Referral,Finance
2017-08-12,Email,Telecom
2017-08-12,Referral,Telecom
2017-08-12,Paid,Finance
2017-08-12,Social,Retail/Entertainment
2017-08-12,Email,Finance
2017-08-12,Referral,Finance
2017-08-12,Paid,Telecom
2017-08-12,Social,IT
2017-08-12,Referral,Telecom
2017-08-12,Direct,IT
2017-08-12,Paid,Telecom
2017-08-12,Paid,Telecom
2017-08-12,Paid,Telecom
2017-08-12,Paid,Telecom
2017-08-12,Email,Telecom
2017-08-12,Referral,Finance
2017-08-12,Paid,Finance
2017-08-12,Email,Finance
2017-08-12,Email,Finance
2017-08-12,Email,Telecom
2017-08-12,Paid,Telecom
2017-08-12,Referral,Telecom
2017-08-12,Referral,Telecom
2017-08-12,Referral,Telecom
2017-08-12,Referral,Finance
2017-08-12,Email,Retail/Entertainment
2017-08-12,Paid,IT
2017-08-12,Referral,Finance
2017-08-12,Paid,Finance
2017-08-12,Email,Telecom
2017-08-12,Referral,Telecom
2017-08-12,Social,Telecom
2017-08-12,Paid,Telecom
2017-08-12,Paid,Education
2017-08-12,Referral,Finance
2017-08-12,Referral,Telecom
2017-08-12,Direct,Education
2017-08-12,Paid,Telecom
2017-08-12,Paid,Health Care
2017-08-12,Referral,Telecom
2017-08-12,Email,Telecom
2017-08-12,Paid,Health Care
2017-08-12,Paid,IT
2017-08-12,Paid,Telecom
2017-08-12,Paid,Finance
2017-08-12,Email,Finance
2017-08-12,Email,Finance
2017-08-12,Referral,Telecom
2017-08-12,Organic,SaaS
2017-08-12,Email,Finance
2017-08-12,Paid,Telecom
2017-08-12,Organic,IT
2017-08-12,Email,Telecom
2017-08-12,Paid,Telecom
2017-08-12,Email,SaaS
2017-08-12,Paid,Finance
2017-08-12,Referral,Telecom
2017-08-12,Social,IT
2017-08-12,Referral,Telecom
2017-08-12,Paid,Finance
2017-08-12,Email,Finance
2017-08-12,Referral,Finance
2017-08-12,Email,SaaS
2017-08-12,Email,Telecom
2017-08-12,Organic,IT
2017-08-12,Paid,Finance
2017-08-12,Referral,Finance
2017-08-12,Email,Telecom
2017-08-12,Paid,IT
2017-08-12,Email,Telecom
2017-08-12,Paid,Finance
2017-08-12,Social,Telecom
2017-08-12,Email,Telecom
2017-08-12,Paid,Finance
2017-08-12,Referral,Telecom
2017-08-12,Paid,Finance
2017-08-12,Referral,Finance
2017-08-12,Referral,IT
2017-08-12,Email,SaaS
2017-08-12,Organic,Health Care
2017-08-12,Paid,Telecom
2017-08-12,Organic,IT
2017-08-12,Paid,Telecom
2017-08-12,Email,Telecom
2017-08-12,Email,Telecom
2017-08-12,Direct,IT
2017-08-12,Paid,Finance
2017-08-12,Direct,SaaS
2017-08-12,Referral,Telecom
2017-08-12,Email,Telecom
2017-08-12,Direct,Telecom
2017-08-12,Referral,Finance
2017-08-12,Email,Finance
2017-08-12,Email,Finance
2017-08-12,Paid,IT
2017-08-12,Email,Finance
2017-08-12,Referral,Telecom
2017-08-12,Paid,Finance
2017-08-12,Email,Finance
2017-08-12,Paid,Telecom
2017-08-12,Paid,Finance
2017-08-12,Referral,Finance
2017-08-12,Social,IT
2017-08-12,Email,Finance
2017-08-12,Email,Telecom
2017-08-12,Paid,Telecom
2017-08-12,Email,Telecom
2017-08-12,Paid,Telecom
2017-08-12,Paid,Telecom
2017-08-12,Paid,Telecom
2017-08-12,Social,SaaS
2017-08-12,Email,Finance
2017-08-12,Paid,Finance
2017-08-12,Email,Telecom
2017-08-12,Referral,Finance
2017-08-12,Email,Finance
2017-08-12,Referral,Telecom
2017-08-12,Referral,Finance
2017-08-12,Organic,Health Care
2017-08-12,Paid,Finance
2017-08-12,Referral,Telecom
2017-08-13,Referral,Telecom
2017-08-13,Paid,Telecom
2017-08-13,Paid,Finance
2017-08-13,Paid,Finance
2017-08-13,Email,Finance
2017-08-13,Social,IT
2017-08-13,Paid,Telecom
2017-08-13,Referral,Telecom
2017-08-13,Email,Telecom
2017-08-13,Referral,Telecom
2017-08-13,Email,Telecom
2017-08-13,Paid,Finance
2017-08-13,Direct,Retail/Entertainment
2017-08-13,Social,Telecom
2017-08-13,Email,Finance
2017-08-13,Paid,Finance
2017-08-13,Referral,Telecom
2017-08-13,Referral,Telecom
2017-08-13,Paid,Finance
2017-08-13,Referral,IT
2017-08-13,Email,Finance
2017-08-13,Email,Telecom
2017-08-13,Social,Retail/Entertainment
2017-08-13,Paid,Telecom
2017-08-13,Email,Finance
2017-08-13,Paid,Finance
2017-08-13,Referral,Finance
2017-08-13,Paid,Finance
2017-08-13,Paid,Telecom
2017-08-13,Email,IT
2017-08-13,Paid,Education
2017-08-13,Email,Telecom
2017-08-13,Email,Telecom
2017-08-13,Email,Telecom
2017-08-13,Referral,Finance
2017-08-13,Paid,Telecom
2017-08-13,Email,Finance
2017-08-13,Referral,SaaS
2017-08-13,Referral,Finance
2017-08-13,Paid,Telecom
2017-08-13,Email,IT
2017-08-13,Referral,Telecom
2017-08-13,Email,Finance
2017-08-13,Direct,SaaS
2017-08-13,Paid,Telecom
2017-08-13,Referral,Retail/Entertainment
2017-08-13,Paid,Telecom
2017-08-13,Paid,Telecom
2017-08-13,Social,Telecom
2017-08-13,Email,Finance
2017-08-13,Paid,Finance
2017-08-13,Paid,Finance
2017-08-13,Email,Finance
2017-08-13,Paid,Telecom
2017-08-13,Email,Finance
2017-08-13,Email,Finance
2017-08-13,Email,Finance
2017-08-13,Paid,Telecom
2017-08-13,Email,Finance
2017-08-13,Referral,IT
2017-08-13,Paid,Telecom
2017-08-13,Referral,Telecom
2017-08-13,Organic,Telecom
2017-08-13,Referral,Finance
2017-08-13,Referral,Finance
2017-08-13,Paid,Telecom
2017-08-13,Paid,Finance
2017-08-13,Paid,Education
2017-08-13,Paid,Telecom
2017-08-13,Paid,Telecom
2017-08-13,Paid,Finance
2017-08-13,Referral,Finance
2017-08-13,Referral,Telecom
2017-08-13,Referral,Finance
2017-08-13,Referral,Telecom
2017-08-13,Paid,Retail/Entertainment
2017-08-13,Social,Retail/Entertainment
2017-08-13,Paid,Finance
2017-08-13,Referral,Finance
2017-08-13,Email,Finance
2017-08-13,Referral,Finance
2017-08-13,Email,Finance
2017-08-13,Email,Finance
2017-08-13,Paid,Finance
2017-08-13,Email,Telecom
2017-08-13,Referral,Telecom
2017-08-13,Referral,Finance
2017-08-13,Direct,SaaS
2017-08-13,Organic,Finance
2017-08-13,Paid,IT
2017-08-13,Organic,Health Care
2017-08-13,Referral,Telecom
2017-08-13,Referral,Retail/Entertainment
2017-08-13,Direct,IT
2017-08-13,Email,Telecom
2017-08-13,Referral,Finance
2017-08-13,Paid,Finance
2017-08-13,Email,Telecom
2017-08-13,Paid,Telecom
2017-08-13,Referral,IT
2017-08-13,Referral,Telecom
2017-08-13,Email,Telecom
2017-08-13,Referral,Telecom
2017-08-13,Email,Telecom
2017-08-13,Paid,Finance
2017-08-13,Referral,Telecom
2017-08-13,Referral,Telecom
2017-08-13,Paid,Telecom
2017-08-13,Referral,Education
2017-08-13,Paid,Telecom
2017-08-13,Email,Finance
2017-08-13,Email,Telecom
2017-08-13,Referral,Finance
2017-08-13,Direct,IT
2017-08-13,Email,Finance
2017-08-13,Social,IT
2017-08-13,Direct,SaaS
2017-08-13,Paid,Finance
2017-08-13,Referral,Telecom
2017-08-13,Email,Finance
2017-08-13,Email,Finance
2017-08-13,Paid,Finance
2017-08-13,Referral,Finance
2017-08-13,Referral,Finance
2017-08-13,Email,Finance
2017-08-13,Paid,Telecom
2017-08-13,Referral,Finance
2017-08-13,Email,Finance
2017-08-13,Paid,Telecom
2017-08-13,Referral,Finance
2017-08-13,Paid,Telecom
2017-08-13,Email,Telecom
2017-08-13,Email,Telecom
2017-08-13,Social,Telecom
